loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system,custom_risk_score,unmapped_vendor_data
LN-08270910-10548,BW-08270910-10548,AUTO,2023-08-02,2027-07-12,211786.53,151366.14,16.75,48,NC,DEBT_CONSOLIDATION,E,2 years,$25k-$50k,LATE_60,87,DeltaServicing,2023-10-01,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10549,BW-08270910-10549,COMMERCIAL,2023-01-13,2026-12-23,90455.88,34757.94,15.83,48,TX,DEBT_CONSOLIDATION,C,< 1 year,$100k+,LATE_60,81,DeltaServicing,2023-03-14,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-747,
LN-08270910-10550,BW-08270910-10550,PERSONAL,2023-07-09,2053-02-01,167946.56,89497.96,11.6,360,GA,AUTO_PURCHASE,A,1 year,$50k-$75k,LATE_30,51,GammaServicing,2023-09-07,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10551,BW-08270910-10551,COMMERCIAL,2023-07-11,2026-06-25,138071.5,51077.13,16.36,36,GA,EDUCATION,E,10+ years,$50k-$75k,CURRENT,0,GammaServicing,2023-09-09,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-10552,BW-08270910-10552,PERSONAL,2023-12-07,2053-07-02,291076.18,108750.23,10.96,360,PA,BUSINESS_EXPANSION,F,10+ years,$100k+,CLOSED,0,DeltaServicing,2024-02-05,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10553,BW-08270910-10553,STUDENT,2023-04-18,2033-02-24,257320.18,88016.43,10.28,120,PA,DEBT_CONSOLIDATION,F,10+ years,$75k-$100k,LATE_90,109,BetaServicing,2023-06-17,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10554,BW-08270910-10554,PERSONAL,2023-03-26,2027-03-05,82526.05,40123.39,10.55,48,WA,DEBT_CONSOLIDATION,E,< 1 year,<$25k,CLOSED,0,GammaServicing,2023-05-25,2026-08-27,PENDING,ORIGINATION_API,,
,BW-08270910-10555,MORTGAGE,2023-11-28,2027-11-07,162270.17,130505.06,10.02,48,CA,DEBT_CONSOLIDATION,A,5 years,$50k-$75k,LATE_90,102,DeltaServicing,2024-01-27,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-17
LN-08270910-10556,BW-08270910-10556,AUTO,2023-12-02,2028-11-05,256061.17,80093.39,5.68,60,XX,HOME_PURCHASE,B,5 years,$75k-$100k,LATE_60,86,DeltaServicing,2024-01-31,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10557,BW-08270910-10557,MORTGAGE,2023-09-08,2027-08-18,70658.64,47241.45,11.98,48,WA,BUSINESS_EXPANSION,A,5 years,<$25k,DEFAULT,246,ApexServicing,2023-11-07,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-686,
LN-08270910-10558,BW-08270910-10558,PERSONAL,2023-04-13,2027-03-23,131638.93,46440.21,12.44,48,WA,AUTO_PURCHASE,F,1 year,$100k+,CURRENT,0,GammaServicing,2023-06-12,2026-08-27,VERIFIED,LOS_ALPHA,,
LN-08270910-10559,BW-08270910-10559,AUTO,2023-10-25,2028-09-28,76815.65,53140.32,12.82,60,IL,DEBT_CONSOLIDATION,D,5 years,$50k-$75k,CLOSED,0,DeltaServicing,2023-12-24,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-12
LN-08270910-10560,BW-REPEAT-2,MORTGAGE,2023-03-13,2033-01-19,57567.24,18105.16,17.37,120,NC,HOME_PURCHASE,D,10+ years,$25k-$50k,DEFAULT,355,DeltaServicing,2023-05-12,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10561,BW-08270910-10561,PERSONAL,2023-10-04,2028-09-07,11174.51,8298.68,10.87,60,OH,EDUCATION,A,5 years,<$25k,LATE_30,55,DeltaServicing,2023-12-03,2020-01-01,PENDING,MANUAL_EXCEL,,
LN-08270910-10562,BW-08270910-10562,MORTGAGE,2023-09-04,2028-08-08,243341.12,145941.73,11.17,60,CA,AUTO_PURCHASE,C,10+ years,$100k+,LATE_60,82,GammaServicing,2023-11-03,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-23
LN-08270910-10563,BW-08270910-10563,PERSONAL,2023-03-26,2027-03-05,117592.45,95159.04,-5.0,48,OH,BUSINESS_EXPANSION,E,2 years,$25k-$50k,LATE_30,42,GammaServicing,2023-05-25,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10564,BW-08270910-10564,AUTO,2023-05-10,2052-12-03,61364.5,14961.61,10.74,360,TX,DEBT_CONSOLIDATION,B,10+ years,$100k+,CLOSED,0,ApexServicing,2023-07-09,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10565,BW-08270910-10565,COMMERCIAL,2023-02-05,2032-12-14,249245.86,44060.85,8.67,120,FL,AUTO_PURCHASE,D,1 year,$25k-$50k,CLOSED,0,BetaServicing,2023-04-06,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10566,BW-08270910-10566,STUDENT,2023-04-28,2025-04-17,135525.68,74487.78,4.74,24,CA,BUSINESS_EXPANSION,B,2 years,$100k+,DEFAULT,302,DeltaServicing,2023-06-27,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10567,BW-08270910-10567,COMMERCIAL,2024-05-10,2022-05-10,122432.31,64775.48,7.05,120,IL,EDUCATION,C,5 years,$25k-$50k,LATE_30,34,ApexServicing,2024-01-17,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-528,
LN-08270910-10568,BW-08270910-10568,STUDENT,2023-03-30,2028-03-03,253246.23,180726.44,10.01,60,IL,BUSINESS_EXPANSION,B,1 year,$50k-$75k,CLOSED,0,DeltaServicing,2023-05-29,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-90
LN-08270910-10569,BW-08270910-10569,STUDENT,2023-10-29,2025-10-18,52959.85,29148.25,17.3,24,OH,DEBT_CONSOLIDATION,E,1 year,$50k-$75k,LATE_60,68,BetaServicing,2023-12-28,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-67
LN-08270910-10570,BW-08270910-10570,COMMERCIAL,2023-10-06,2028-09-09,122335.42,26526.74,17.18,60,TX,HOME_PURCHASE,A,< 1 year,$50k-$75k,DEFAULT,296,BetaServicing,2023-12-05,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10571,BW-08270910-10571,MORTGAGE,2023-07-02,2033-05-10,50398.75,45000.0,10.08,120,NC,BUSINESS_EXPANSION,E,1 year,$100k+,CLOSED,79,DeltaServicing,2023-08-31,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10572,BW-08270910-10572,STUDENT,2023-12-20,2025-12-09,117048.62,38262.98,12.62,24,FL,AUTO_PURCHASE,F,5 years,$75k-$100k,LATE_90,97,BetaServicing,2024-02-18,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10573,BW-08270910-10573,MORTGAGE,2023-05-12,2033-03-20,229459.88,176504.97,7.94,120,NC,BUSINESS_EXPANSION,E,2 years,$100k+,LATE_90,111,DeltaServicing,2023-07-11,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10574,BW-08270910-10574,COMMERCIAL,2023-02-21,2028-01-26,151316.55,51181.19,15.88,60,IL,DEBT_CONSOLIDATION,E,10+ years,$75k-$100k,CLOSED,0,ApexServicing,2023-04-22,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10575,BW-08270910-10575,PERSONAL,2023-10-04,2026-09-18,293321.61,93459.64,12.61,36,NY,BUSINESS_EXPANSION,E,1 year,$75k-$100k,LATE_60,79,DeltaServicing,2023-12-03,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-253,
LN-08270910-10576,BW-08270910-10576,MORTGAGE,2023-10-23,2025-10-12,164452.85,57527.18,16.12,24,IL,BUSINESS_EXPANSION,F,10+ years,$100k+,CURRENT,0,BetaServicing,2023-12-22,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10577,BW-08270910-10577,PERSONAL,2023-09-15,2028-08-19,82423.36,17269.34,18.43,60,IL,HOME_PURCHASE,C,< 1 year,$100k+,LATE_90,110,ApexServicing,2023-11-14,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10578,BW-08270910-10202,PERSONAL,2023-11-23,2026-03-18,14298.24,65868.94,12.66,36,CA,BUSINESS_EXPANSION,A,2 years,$100k+,LATE_60,66,GammaServicing,2023-06-02,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10579,BW-08270910-10579,PERSONAL,2023-11-11,2028-10-15,154694.58,62866.71,8.2,60,FL,HOME_PURCHASE,C,10+ years,<$25k,DEFAULT,288,DeltaServicing,2024-01-10,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10580,BW-08270910-10580,MORTGAGE,2023-09-22,2028-08-26,283321.93,18500.5,14.22,60,IL,HOME_PURCHASE,B,5 years,$75k-$100k,CURRENT,103,GammaServicing,2023-11-21,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10581,BW-08270910-10581,PERSONAL,2023-04-17,2028-03-21,120906.2,71754.72,6.31,60,FL,DEBT_CONSOLIDATION,A,2 years,$100k+,CLOSED,0,BetaServicing,2023-06-16,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10350,BW-08270910-10582,COMMERCIAL,2023-01-24,2025-01-13,118903.25,45518.2,17.93,24,CA,DEBT_CONSOLIDATION,A,10+ years,<$25k,DEFAULT,220,DeltaServicing,2023-03-25,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-318,VENDOR-TAG-91
LN-08270910-10583,BW-08270910-10583,PERSONAL,2023-07-21,2026-07-05,182337.03,102032.23,13.22,36,WA,AUTO_PURCHASE,A,5 years,$50k-$75k,LATE_90,99,GammaServicing,2023-09-19,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10584,BW-08270910-10584,MORTGAGE,2023-06-18,2027-05-28,224544.36,66347.8,14.07,48,NC,AUTO_PURCHASE,E,10+ years,$50k-$75k,DEFAULT,203,DeltaServicing,2023-08-17,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10585,BW-08270910-10585,STUDENT,2023-08-03,2026-07-18,-186388.38,93707.54,18.32,36,OH,BUSINESS_EXPANSION,B,2 years,$100k+,DEFAULT,242,GammaServicing,2023-10-02,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10586,BW-08270910-10586,STUDENT,2023-06-14,2027-05-24,122527.71,59940.64,17.97,48,ZZ,EDUCATION,E,2 years,$100k+,LATE_30,57,ApexServicing,2023-08-13,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-72
LN-08270910-10587,BW-08270910-10587,PERSONAL,2023-05-04,2027-04-13,155309.81,60374.35,17.56,48,OH,BUSINESS_EXPANSION,E,5 years,<$25k,DEFAULT,131,ApexServicing,2023-07-03,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-916,
LN-08270910-10588,BW-08270910-10588,PERSONAL,2023-07-14,2025-07-03,42500.39,26101.31,9.64,24,IL,DEBT_CONSOLIDATION,E,< 1 year,$100k+,LATE_90,100,DeltaServicing,2023-09-12,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10589,BW-08270910-10589,STUDENT,2023-08-03,2026-07-18,-84255.99,44361.06,15.69,36,CA,HOME_PURCHASE,B,1 year,$100k+,CURRENT,0,GammaServicing,2023-10-02,2026-08-27,VERIFIED,LOS_ALPHA,EXT-RISK-659,
LN-08270910-10590,BW-08270910-10590,STUDENT,2023-02-17,2027-01-27,88952.54,57605.02,17.22,48,CA,BUSINESS_EXPANSION,D,5 years,$50k-$75k,DEFAULT,336,BetaServicing,2023-04-18,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10591,BW-08270910-10591,STUDENT,2023-02-02,2027-01-12,13328.49,3128.01,9.72,48,NY,BUSINESS_EXPANSION,A,2 years,$100k+,CLOSED,0,BetaServicing,2023-04-03,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10592,BW-08270910-10592,PERSONAL,2024-05-10,2022-05-10,229515.85,187469.59,13.07,120,TX,HOME_PURCHASE,C,1 year,<$25k,DEFAULT,196,ApexServicing,2024-02-18,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10593,BW-08270910-10593,PERSONAL,2023-05-12,2027-04-21,223592.92,140950.78,14.12,48,OH,EDUCATION,C,10+ years,$75k-$100k,DEFAULT,219,GammaServicing,2023-07-11,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-64
LN-08270910-10594,BW-REPEAT-2,AUTO,2023-05-30,2028-05-03,105640.74,43275.02,15.03,60,IL,HOME_PURCHASE,E,5 years,$25k-$50k,LATE_60,83,ApexServicing,2023-07-29,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10595,BW-08270910-10595,COMMERCIAL,2023-09-29,2025-09-18,275676.98,153352.99,10.65,24,PA,EDUCATION,B,10+ years,$50k-$75k,LATE_30,39,DeltaServicing,2023-11-28,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10596,BW-08270910-10596,PERSONAL,2023-07-15,2028-06-18,100477.01,43014.16,18.28,60,NY,BUSINESS_EXPANSION,B,< 1 year,$100k+,LATE_60,81,BetaServicing,2023-09-13,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10597,BW-08270910-10597,STUDENT,2023-10-30,2027-10-09,217238.93,118312.76,13.61,48,IL,DEBT_CONSOLIDATION,C,2 years,$100k+,CURRENT,0,ApexServicing,2023-12-29,2026-08-27,VERIFIED,LOS_ALPHA,,
LN-08270910-10598,BW-08270910-10598,STUDENT,INVALID_DATE,2027-08-28,198778.9,100826.23,7.53,48,NY,HOME_PURCHASE,E,< 1 year,$75k-$100k,LATE_30,45,GammaServicing,2023-11-17,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10599,BW-08270910-10599,COMMERCIAL,2023-06-24,2028-05-28,158791.13,112138.03,7.01,60,CA,DEBT_CONSOLIDATION,B,1 year,$25k-$50k,CLOSED,0,BetaServicing,2023-08-23,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10600,BW-08270910-10600,MORTGAGE,2023-10-28,2027-10-07,291848.0,183032.86,5.0,48,NY,BUSINESS_EXPANSION,C,< 1 year,$50k-$75k,LATE_90,92,GammaServicing,2023-12-27,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-68
LN-08270910-10601,BW-08270910-10601,PERSONAL,2023-01-21,2027-12-26,61272.12,45000.0,8.15,60,CA,BUSINESS_EXPANSION,D,5 years,$100k+,CLOSED,111,BetaServicing,2023-03-22,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10602,BW-08270910-10602,STUDENT,2023-08-12,2025-08-01,208890.11,34175.09,10.18,24,CA,EDUCATION,C,1 year,$25k-$50k,CURRENT,0,BetaServicing,2023-10-11,2020-01-01,VERIFIED,ORIGINATION_API,,
LN-08270910-10603,BW-08270910-10603,PERSONAL,2023-02-07,2032-12-16,62218.88,36282.22,10.53,120,OH,AUTO_PURCHASE,C,5 years,$50k-$75k,LATE_30,56,DeltaServicing,2023-04-08,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-95
LN-08270910-10604,BW-08270910-10604,PERSONAL,2023-06-20,2027-05-30,18473.89,15542.51,4.75,48,PA,AUTO_PURCHASE,B,2 years,$75k-$100k,CURRENT,0,DeltaServicing,2023-08-19,2026-08-27,VERIFIED,LOS_ALPHA,EXT-RISK-681,
LN-08270910-10605,BW-08270910-10605,AUTO,2023-01-24,2052-08-19,158989.69,132487.48,13.45,360,TX,EDUCATION,F,10+ years,$25k-$50k,DEFAULT,202,BetaServicing,2023-03-25,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10606,BW-08270910-10606,COMMERCIAL,2023-04-02,2027-03-12,246212.17,146299.84,10.13,48,FL,HOME_PURCHASE,D,10+ years,$75k-$100k,CURRENT,0,GammaServicing,2023-06-01,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-10607,BW-08270910-10607,MORTGAGE,2023-10-11,2025-09-30,281721.94,64207.66,12.4,24,NY,BUSINESS_EXPANSION,C,1 year,$75k-$100k,LATE_30,59,GammaServicing,2023-12-10,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10608,BW-08270910-10608,MORTGAGE,2023-07-25,2028-06-28,245538.17,103596.83,10.98,60,OH,BUSINESS_EXPANSION,D,10+ years,$100k+,CLOSED,0,ApexServicing,2023-09-23,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10609,BW-08270910-10609,STUDENT,2023-09-24,2028-08-28,-179642.99,89369.72,11.98,60,TX,DEBT_CONSOLIDATION,F,< 1 year,$50k-$75k,LATE_30,43,DeltaServicing,2023-11-23,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-167,
LN-08270910-10610,BW-08270910-10610,AUTO,2023-02-20,2026-02-04,175817.96,58270.71,10.39,36,CA,BUSINESS_EXPANSION,F,2 years,$25k-$50k,DEFAULT,150,ApexServicing,2023-04-21,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10611,BW-08270910-10611,MORTGAGE,2023-12-27,2028-11-30,45673.84,14186.4,14.66,60,OH,DEBT_CONSOLIDATION,C,5 years,$25k-$50k,LATE_90,116,BetaServicing,2024-02-25,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-702,
LN-08270910-10612,BW-08270910-10612,STUDENT,2023-02-12,2027-01-22,234754.07,173831.76,16.35,48,OH,EDUCATION,D,< 1 year,$50k-$75k,CURRENT,0,BetaServicing,2023-04-13,2026-08-27,VERIFIED,MANUAL_EXCEL,,VENDOR-TAG-37
LN-08270910-10613,BW-REPEAT-1,MORTGAGE,2023-03-22,2052-10-15,242208.7,91379.38,15.51,360,NC,HOME_PURCHASE,D,5 years,$25k-$50k,CLOSED,0,BetaServicing,2023-05-21,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-97
,BW-08270910-10614,COMMERCIAL,2023-01-05,2024-12-25,41430.56,32076.61,14.24,24,GA,BUSINESS_EXPANSION,C,10+ years,$50k-$75k,CLOSED,0,GammaServicing,2023-03-06,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-63
LN-08270910-10615,BW-08270910-10615,PERSONAL,2023-08-01,2053-02-24,217574.56,141433.46,15.5,360,PA,EDUCATION,B,< 1 year,<$25k,CLOSED,0,DeltaServicing,2023-09-30,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10616,BW-08270910-10616,COMMERCIAL,2023-10-17,2033-08-25,155720.46,77001.64,9.13,120,GA,AUTO_PURCHASE,B,10+ years,$50k-$75k,CURRENT,0,DeltaServicing,2023-12-16,2026-08-27,VERIFIED,LOS_ALPHA,,
LN-08270910-10617,BW-08270910-10617,STUDENT,2023-05-18,2052-12-11,229265.18,63813.16,11.76,360,IL,HOME_PURCHASE,A,1 year,$50k-$75k,LATE_60,65,GammaServicing,2023-07-17,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10618,BW-08270910-10618,MORTGAGE,2023-09-12,2026-08-27,200448.58,33572.21,4.84,36,PA,EDUCATION,F,10+ years,$75k-$100k,DEFAULT,176,BetaServicing,2023-11-11,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10619,BW-08270910-10619,STUDENT,2023-10-19,2026-10-03,148889.66,38385.74,18.3,36,OH,DEBT_CONSOLIDATION,C,1 year,$25k-$50k,CURRENT,0,ApexServicing,2023-12-18,2026-08-27,,LOS_ALPHA,EXT-RISK-414,
LN-08270910-10620,BW-08270910-10620,AUTO,2023-04-01,2052-10-25,284213.12,126215.2,8.61,360,GA,BUSINESS_EXPANSION,D,< 1 year,$50k-$75k,LATE_90,95,DeltaServicing,2023-05-31,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-519,
LN-08270910-10621,BW-08270910-10621,MORTGAGE,2023-06-08,2025-05-28,215285.41,65953.99,5.58,24,OH,EDUCATION,F,< 1 year,$50k-$75k,DEFAULT,167,GammaServicing,2023-08-07,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10622,BW-08270910-10622,AUTO,2023-04-11,2027-03-21,294314.58,133259.31,12.68,48,CA,HOME_PURCHASE,A,1 year,$25k-$50k,DEFAULT,139,BetaServicing,2023-06-10,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10623,BW-08270910-10623,AUTO,2023-03-30,2033-02-05,271554.89,99438.26,9.31,120,FL,AUTO_PURCHASE,D,5 years,$25k-$50k,DEFAULT,316,DeltaServicing,2023-05-29,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-722,
LN-08270910-10624,BW-08270910-10624,STUDENT,2023-02-04,2028-01-09,195135.24,158207.56,11.95,60,WA,DEBT_CONSOLIDATION,F,10+ years,$75k-$100k,CURRENT,0,BetaServicing,2023-04-05,2026-08-27,VERIFIED,ORIGINATION_API,EXT-RISK-510,VENDOR-TAG-20
LN-08270910-10625,BW-08270910-10625,COMMERCIAL,2023-07-19,2028-06-22,262333.35,141832.66,10.95,60,WA,BUSINESS_EXPANSION,F,10+ years,<$25k,CURRENT,0,DeltaServicing,2023-09-17,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-10626,BW-08270910-10626,STUDENT,2023-07-18,2053-02-10,29663.27,12031.42,9.48,360,FL,DEBT_CONSOLIDATION,C,< 1 year,$25k-$50k,LATE_60,87,GammaServicing,2023-09-16,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10627,BW-08270910-10627,AUTO,2023-12-14,2033-10-22,40877.22,34180.4,9.38,120,FL,AUTO_PURCHASE,A,< 1 year,$25k-$50k,LATE_60,77,GammaServicing,2024-02-12,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-416,
LN-08270910-10628,BW-08270910-10628,PERSONAL,2023-02-11,2028-01-16,271435.76,193651.75,-5.0,60,FL,EDUCATION,E,5 years,$75k-$100k,DEFAULT,277,GammaServicing,2023-04-12,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10629,BW-08270910-10629,PERSONAL,2023-08-02,2053-02-25,200601.32,113870.14,5.88,360,TX,HOME_PURCHASE,D,2 years,<$25k,LATE_90,97,DeltaServicing,2023-10-01,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10630,BW-08270910-10630,PERSONAL,2023-03-01,2027-02-08,50500.9,28309.39,11.64,48,IL,AUTO_PURCHASE,B,2 years,<$25k,CLOSED,0,DeltaServicing,2023-04-30,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10631,BW-REPEAT-3,COMMERCIAL,2023-06-23,2053-01-16,163519.59,101783.84,15.55,360,WA,BUSINESS_EXPANSION,F,< 1 year,$100k+,LATE_90,94,DeltaServicing,2023-08-22,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-355,
LN-08270910-10632,BW-08270910-10632,PERSONAL,2023-02-26,2026-02-10,240698.35,190615.75,15.77,36,TX,EDUCATION,B,2 years,$50k-$75k,LATE_60,79,ApexServicing,2023-04-27,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10633,BW-08270910-10633,STUDENT,2023-05-20,2027-04-29,172404.22,29785.73,17.05,48,IL,AUTO_PURCHASE,B,1 year,$50k-$75k,LATE_60,78,DeltaServicing,2023-07-19,2020-01-01,PENDING,ORIGINATION_API,,
LN-08270910-10634,BW-08270910-10634,COMMERCIAL,2023-07-30,2033-06-07,95359.38,78465.44,9.25,120,CA,DEBT_CONSOLIDATION,A,1 year,$25k-$50k,CURRENT,0,DeltaServicing,2023-09-28,2026-08-27,VERIFIED,LOS_ALPHA,,
LN-08270910-10635,BW-08270910-10635,COMMERCIAL,2023-07-18,2027-06-27,234073.78,18500.5,9.04,48,NY,DEBT_CONSOLIDATION,D,2 years,$75k-$100k,CURRENT,47,GammaServicing,2023-09-16,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10636,BW-08270910-10636,STUDENT,2023-06-02,2033-04-10,296131.96,18500.5,16.56,120,PA,BUSINESS_EXPANSION,F,5 years,<$25k,CURRENT,69,ApexServicing,2023-08-01,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10637,BW-08270910-10637,STUDENT,2023-08-10,2053-03-05,225923.71,45000.0,9.85,360,NC,AUTO_PURCHASE,A,< 1 year,<$25k,CLOSED,0,BetaServicing,2023-10-09,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10638,BW-08270910-10638,MORTGAGE,2023-08-02,2033-06-10,173400.96,93134.31,11.38,120,FL,DEBT_CONSOLIDATION,A,2 years,$25k-$50k,CLOSED,0,DeltaServicing,2023-10-01,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-50
LN-08270910-10639,BW-08270910-10639,PERSONAL,2023-03-24,2033-01-30,208914.06,98004.66,10.06,120,NY,EDUCATION,F,1 year,<$25k,DEFAULT,174,GammaServicing,2023-05-23,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10640,BW-08270910-10640,AUTO,2023-05-13,2028-04-16,81691.17,28744.3,9.8,60,IL,BUSINESS_EXPANSION,D,5 years,$100k+,LATE_60,78,GammaServicing,2023-07-12,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-556,
LN-08270910-10641,BW-08270910-10641,STUDENT,2023-05-05,2028-04-08,74728.44,29398.04,7.46,60,TX,BUSINESS_EXPANSION,C,1 year,$25k-$50k,CURRENT,0,DeltaServicing,2023-07-04,2020-01-01,VERIFIED,MANUAL_EXCEL,EXT-RISK-231,
LN-08270910-10642,BW-08270910-10642,STUDENT,2023-10-19,2033-08-27,241475.04,132072.57,9.46,120,NC,BUSINESS_EXPANSION,E,2 years,$50k-$75k,CLOSED,0,ApexServicing,2023-12-18,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10643,BW-08270910-10643,PERSONAL,2023-12-28,2028-12-01,19771.22,18500.5,8.75,60,WA,BUSINESS_EXPANSION,D,1 year,<$25k,CURRENT,0,GammaServicing,2024-02-26,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10644,BW-08270910-10644,MORTGAGE,2023-04-28,2033-03-06,159643.59,68624.07,13.37,120,OH,HOME_PURCHASE,F,2 years,$25k-$50k,LATE_30,37,BetaServicing,2023-06-27,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-65
LN-08270910-10645,BW-08270910-10645,AUTO,2023-12-07,2025-11-26,261208.33,207278.86,13.21,24,WA,EDUCATION,B,1 year,$75k-$100k,DEFAULT,250,DeltaServicing,2024-02-05,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10646,BW-08270910-10646,STUDENT,2023-02-09,2028-01-14,250622.24,111928.85,7.16,60,PA,BUSINESS_EXPANSION,A,2 years,$50k-$75k,DEFAULT,294,BetaServicing,2023-04-10,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10647,BW-08270910-10647,AUTO,2023-10-10,2053-05-05,90361.61,60261.88,6.47,360,NC,AUTO_PURCHASE,E,2 years,$75k-$100k,LATE_90,98,BetaServicing,2023-12-09,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-33
LN-08270910-10648,BW-REPEAT-2,STUDENT,2023-01-26,2027-01-05,115195.74,91984.29,14.66,48,GA,BUSINESS_EXPANSION,A,1 year,$100k+,DEFAULT,203,GammaServicing,2023-03-27,2026-08-27,PENDING,SERVICER_CSV,,
