loan_id,servicer_id,updated_current_balance,updated_payment_status,updated_days_past_due,last_payment_date,servicer_as_of_date,unexpected_audit_flag,servicer_raw_notes
LN-08270910-11411,SERV-01,15532.18,CLOSED,0,2023-03-21,2026-08-27,,
LN-08270910-11412,SERV-02,21344.79,LATE_30,46,2023-12-14,2026-08-27,,
LN-08270910-11413,SERV-01,12100.0,LATE_45,48,2023-03-23,2026-08-27,,
LN-08270910-11414,SERV-03,242001.92,DEFAULT,339,2023-09-03,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11415,SERV-01,96495.2,LATE_90,90,2023-03-10,2026-08-27,,
LN-08270910-11342,SERV-01,34939.11,CLOSED,0,2023-03-06,2026-08-27,,Servicer note line 1416
LN-08270910-11417,SERV-02,45000.0,CLOSED,251,2023-07-06,2026-08-27,,
LN-08270910-11418,SERV-03,124961.75,LATE_90,93,2023-11-07,2026-08-27,,Servicer note line 1418
LN-08270910-11419,SERV-01,87070.4,CURRENT,0,2023-08-12,2026-08-27,,Servicer note line 1419
LN-08270910-11420,SERV-01,72096.78,CURRENT,0,2023-08-07,2026-08-27,,
LN-08270910-11421,SERV-02,110509.26,CURRENT,45,2023-05-19,2026-08-27,,Servicer note line 1421
LN-08270910-11422,SERV-01,45000.0,CLOSED,119,2023-03-10,2026-08-27,,
LN-08270910-11422,SERV-01,45100.0,CLOSED,119,2023-03-10,2026-08-27,,
LN-08270910-11423,SERV-02,19437.33,LATE_90,94,2023-07-10,2026-08-27,AUDIT-FLAG-4,Servicer note line 1423
LN-08270910-11424,SERV-01,110293.62,LATE_60,75,2023-07-29,2026-08-27,,Servicer note line 1424
LN-08270910-11087,SERV-03,71387.75,CURRENT,0,2023-08-19,2026-08-27,,
LN-08270910-11426,SERV-02,120924.28,DEFAULT,199,2023-04-08,2026-08-27,,
LN-08270910-11427,SERV-02,7523.85,CLOSED,0,2023-11-27,2026-08-27,,
LN-08270910-11428,SERV-02,61330.52,LATE_60,80,2023-09-27,2026-08-27,,
LN-08270910-11429,SERV-01,49553.58,LATE_30,41,2023-11-09,2026-08-27,,Servicer note line 1429
LN-08270910-11430,SERV-01,102742.03,CLOSED,0,2024-02-22,2026-08-27,,
LN-08270910-11431,SERV-02,36571.06,CURRENT,0,2024-01-03,2026-08-27,,
LN-08270910-11432,SERV-02,115803.87,LATE_60,0,2023-04-02,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11433,SERV-02,82940.13,CLOSED,0,2024-01-30,2026-08-27,,
LN-08270910-11434,SERV-01,12100.0,LATE_45,0,2023-05-28,2026-08-27,,
LN-08270910-11435,SERV-03,130352.73,LATE_30,52,2023-11-23,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11436,SERV-03,205413.32,LATE_30,55,2024-01-12,2026-08-27,,
LN-08270910-11437,SERV-02,93085.88,LATE_90,105,2023-10-01,2026-08-27,,
LN-08270910-11437,SERV-02,93185.88,LATE_90,105,2023-10-01,2026-08-27,,
LN-08270910-11438,SERV-01,102960.89,CLOSED,0,2023-09-25,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11439,SERV-03,163071.66,CLOSED,0,2024-01-16,2026-08-27,,
LN-08270910-11440,SERV-02,-109657.21,CLOSED,0,2023-10-26,2026-08-27,,Servicer note line 1440
LN-08270910-11441,SERV-03,51286.3,LATE_60,65,2023-05-10,2026-08-27,,
LN-08270910-11442,SERV-01,19411.05,LATE_90,107,2023-06-01,2026-08-27,,Servicer note line 1442
LN-08270910-10761,SERV-01,80729.47,DEFAULT,199,2023-03-02,2026-08-27,,
LN-08270910-11444,SERV-02,48194.63,DEFAULT,133,2024-01-12,2026-08-27,,
LN-08270910-11445,SERV-02,28500.0,CURRENT,0,2023-09-03,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11446,SERV-03,28500.0,CURRENT,0,2023-10-01,2026-08-27,,
LN-08270910-11447,SERV-03,30264.91,CURRENT,0,2024-01-16,2026-08-27,,
LN-08270910-11448,SERV-01,12100.0,LATE_45,0,2023-09-26,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11449,SERV-03,57139.05,LATE_90,107,2024-01-04,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11450,SERV-02,50028.47,LATE_30,34,2023-09-15,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11451,SERV-02,40623.56,LATE_90,117,2023-03-20,2026-08-27,,
LN-08270910-11452,SERV-01,57281.58,LATE_30,47,2023-05-09,2026-08-27,,
LN-08270910-11453,SERV-02,197602.7,CURRENT,0,2023-07-25,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11454,SERV-03,59939.11,DEFAULT,121,2024-02-01,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11455,SERV-01,100858.61,CLOSED,0,2023-10-25,2026-08-27,,
LN-08270910-11456,SERV-03,40327.12,LATE_90,118,2023-03-28,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11457,SERV-01,78874.28,DEFAULT,248,2023-09-14,2026-08-27,,
LN-08270910-11458,SERV-03,20404.34,LATE_30,44,2024-01-18,2026-08-27,,
LN-08270910-11459,SERV-01,201098.65,DEFAULT,0,2023-08-21,2026-08-27,,
LN-08270910-11460,SERV-01,44494.61,CURRENT,0,2023-10-27,2026-08-27,,
LN-08270910-11461,SERV-02,142020.69,LATE_60,71,2023-10-01,2026-08-27,,Servicer note line 1461
LN-08270910-11462,SERV-01,36764.2,CURRENT,0,2023-03-11,2026-08-27,,
LN-08270910-11463,SERV-03,112586.92,CURRENT,0,2023-05-19,2026-08-27,,Servicer note line 1463
LN-08270910-11464,SERV-02,108263.36,LATE_30,59,2023-06-19,2026-08-27,,
LN-08270910-11465,SERV-02,83337.04,CLOSED,0,2023-04-19,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11466,SERV-01,13303.45,LATE_90,111,2023-09-08,2026-08-27,,
LN-08270910-11467,SERV-02,36177.33,DEFAULT,248,2024-01-21,2026-08-27,,
LN-08270910-11467,SERV-02,36277.33,DEFAULT,248,2024-01-21,2026-08-27,,
LN-08270910-11468,SERV-01,15398.85,LATE_30,41,2023-10-28,2026-08-27,,
LN-08270910-11469,SERV-01,112379.49,CLOSED,0,2023-11-12,2026-08-27,,Servicer note line 1469
LN-08270910-11470,SERV-03,28500.0,LATE_30,54,2023-06-22,2026-08-27,,
LN-08270910-11471,SERV-03,5213.0,CLOSED,0,2024-01-01,2026-08-27,,
LN-08270910-11473,SERV-03,132035.75,LATE_30,53,2023-05-01,2026-08-27,,
LN-08270910-11474,SERV-02,76483.26,DEFAULT,326,2023-04-02,2026-08-27,,
LN-08270910-11475,SERV-01,184143.49,LATE_30,31,2024-01-16,2026-08-27,AUDIT-FLAG-5,Servicer note line 1475
LN-08270910-11476,SERV-03,14447.5,LATE_60,62,2024-01-20,2026-08-27,,
LN-08270910-11477,SERV-03,41682.48,CLOSED,0,2024-02-10,2026-08-27,,
LN-08270910-11478,SERV-03,-149625.12,CURRENT,0,2023-09-15,2026-08-27,,
LN-08270910-11479,SERV-02,42477.78,CLOSED,0,2023-12-19,2026-08-27,,
LN-08270910-11480,SERV-02,22360.15,LATE_60,64,2024-01-10,2026-08-27,,Servicer note line 1480
LN-08270910-11481,SERV-01,162389.07,DEFAULT,312,2023-12-18,2026-08-27,,
LN-08270910-11482,SERV-03,4577.71,LATE_60,76,2023-10-14,2026-08-27,,
LN-08270910-11483,SERV-03,33149.9,LATE_60,87,2024-01-11,2026-08-27,,
LN-08270910-11484,SERV-03,88980.3,LATE_30,54,2024-02-12,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11485,SERV-01,222032.64,LATE_60,67,2024-02-02,2026-08-27,,Servicer note line 1485
LN-08270910-11486,SERV-03,146381.56,LATE_30,38,2023-07-27,2026-08-27,,
LN-08270910-11487,SERV-01,83215.18,LATE_90,92,2023-06-29,2026-08-27,,
LN-08270910-11488,SERV-01,183684.99,LATE_60,64,2023-06-13,2026-08-27,,
LN-08270910-11489,SERV-02,81608.96,CURRENT,0,2023-06-25,2026-08-27,,
LN-08270910-11490,SERV-01,32436.47,LATE_30,48,2023-10-21,2026-08-27,,Servicer note line 1490
LN-08270910-11491,SERV-01,6299.63,LATE_30,51,2023-03-15,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11492,SERV-03,28368.87,LATE_60,66,2023-12-08,2026-08-27,,
LN-08270910-11493,SERV-03,22173.98,LATE_30,38,2024-01-28,2026-08-27,,
LN-08270910-11494,SERV-03,28500.0,LATE_90,114,2023-12-10,2026-08-27,,Servicer note line 1494
LN-08270910-11495,SERV-02,112876.75,LATE_30,47,2023-05-06,2026-08-27,,
LN-08270910-11496,SERV-01,60606.0,LATE_60,79,2023-11-20,2026-08-27,,
LN-08270910-11496,SERV-01,60706.0,LATE_60,79,2023-11-20,2026-08-27,,
LN-08270910-11497,SERV-02,43984.19,CLOSED,0,2023-08-02,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11498,SERV-03,14662.07,CLOSED,0,2023-08-24,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11499,SERV-03,51867.41,LATE_30,52,2023-03-12,2026-08-27,,
LN-08270910-11500,SERV-02,105445.07,CLOSED,0,2023-08-17,2026-08-27,,
LN-08270910-11501,SERV-01,30696.19,CLOSED,0,2024-01-30,2026-08-27,,
LN-08270910-11502,SERV-02,45928.0,CLOSED,0,2023-04-17,2026-08-27,,
LN-08270910-11503,SERV-03,30630.16,LATE_60,80,2023-06-30,2026-08-27,AUDIT-FLAG-5,Servicer note line 1503
LN-08270910-11504,SERV-01,25203.84,CLOSED,0,2023-09-29,2026-08-27,,Servicer note line 1504
LN-08270910-11505,SERV-01,144742.12,LATE_90,107,2023-03-20,2026-08-27,,
LN-08270910-11506,SERV-01,200739.68,CURRENT,0,2024-02-07,2026-08-27,,
LN-08270910-11507,SERV-02,76468.06,CLOSED,0,2024-02-03,2026-08-27,,
LN-08270910-11507,SERV-02,76568.06,CLOSED,0,2024-02-03,2026-08-27,,
LN-08270910-11508,SERV-01,120925.02,LATE_60,73,2024-01-21,2026-08-27,,
LN-08270910-11509,SERV-02,28500.0,LATE_60,78,2023-11-22,2026-08-27,,
LN-08270910-11510,SERV-01,188001.07,CLOSED,0,2023-07-12,2026-08-27,,
LN-08270910-11511,SERV-03,20786.92,LATE_30,42,2023-11-30,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11512,SERV-02,47208.51,LATE_60,66,2023-09-09,2026-08-27,,
LN-08270910-11513,SERV-02,55590.64,CLOSED,0,2023-08-19,2026-08-27,,
LN-08270910-11514,SERV-01,165288.05,LATE_90,104,2023-03-19,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11515,SERV-01,228034.36,DEFAULT,225,2023-11-17,2026-08-27,,Servicer note line 1515
LN-08270910-11516,SERV-01,122150.83,DEFAULT,243,2023-07-22,2026-08-27,,Servicer note line 1516
LN-08270910-11517,SERV-02,127608.78,LATE_30,43,2024-02-05,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11518,SERV-03,96857.54,CURRENT,0,2024-01-25,2026-08-27,,
LN-08270910-11519,SERV-02,4300.76,CLOSED,0,2023-05-01,2026-08-27,,
LN-08270910-11520,SERV-02,65430.5,DEFAULT,199,2024-01-05,2026-08-27,,
LN-08270910-11521,SERV-01,28360.2,DEFAULT,211,2023-10-02,2026-08-27,,
LN-08270910-11522,SERV-03,54027.89,DEFAULT,0,2024-01-06,2026-08-27,,
LN-08270910-11523,SERV-03,83927.76,LATE_90,92,2024-02-20,2026-08-27,,
LN-08270910-11524,SERV-01,126952.39,CLOSED,0,2023-04-11,2026-08-27,,Servicer note line 1524
LN-08270910-11525,SERV-03,151689.29,CLOSED,0,2024-01-19,2026-08-27,,
LN-08270910-11526,SERV-02,203728.37,DEFAULT,283,2023-05-15,2026-08-27,,Servicer note line 1526
LN-08270910-11527,SERV-01,10638.64,CURRENT,0,2023-07-05,2026-08-27,,
LN-08270910-11528,SERV-02,11211.29,LATE_90,0,2023-05-15,2026-08-27,,Servicer note line 1528
LN-08270910-11529,SERV-02,70462.47,CURRENT,0,2024-01-07,2026-08-27,,
LN-08270910-11530,SERV-01,70863.6,DEFAULT,167,2023-09-29,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11531,SERV-01,29090.6,LATE_90,116,2023-09-01,2026-08-27,,
LN-08270910-11532,SERV-02,141666.56,LATE_30,37,2023-07-15,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11533,SERV-01,20034.69,DEFAULT,209,2023-09-18,2026-08-27,,
LN-08270910-11534,SERV-01,169992.1,CLOSED,0,2023-08-04,2026-08-27,,Servicer note line 1534
LN-08270910-11535,SERV-02,7282.43,CURRENT,0,2023-09-09,2026-08-27,,
LN-08270910-11536,SERV-02,104453.11,LATE_60,88,2023-11-22,2026-08-27,,
LN-08270910-11537,SERV-01,49174.12,CLOSED,0,2023-10-06,2026-08-27,,
LN-08270910-11538,SERV-01,37221.9,LATE_90,115,2023-10-27,2026-08-27,,
LN-08270910-11539,SERV-01,12100.0,LATE_45,58,2023-07-23,2026-08-27,,
LN-08270910-11540,SERV-01,79475.98,LATE_90,103,2023-12-19,2026-08-27,,
LN-08270910-11541,SERV-03,12798.63,CLOSED,0,2023-11-17,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11542,SERV-03,76666.77,CLOSED,0,2023-05-24,2026-08-27,,
LN-08270910-11543,SERV-01,36959.13,CLOSED,0,2023-10-28,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11544,SERV-02,104153.04,CLOSED,0,2023-05-17,2026-08-27,,
LN-08270910-11545,SERV-03,13548.55,LATE_90,112,2023-09-11,2026-08-27,,Servicer note line 1545
LN-08270910-11546,SERV-02,45000.0,CLOSED,0,2023-12-23,2026-08-27,,
LN-08270910-11547,SERV-03,166955.64,CURRENT,0,2024-02-26,2026-08-27,,Servicer note line 1547
LN-08270910-11548,SERV-01,48591.97,LATE_90,114,2023-10-01,2026-08-27,,
LN-08270910-11549,SERV-01,70966.6,LATE_30,50,2023-07-11,2026-08-27,,
LN-08270910-11550,SERV-01,126979.68,DEFAULT,215,2023-11-13,2026-08-27,,
LN-08270910-11551,SERV-02,16563.96,DEFAULT,172,2023-07-31,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11552,SERV-03,83811.49,LATE_30,42,2023-05-25,2026-08-27,,
LN-08270910-11553,SERV-01,47212.32,LATE_90,100,2023-03-15,2026-08-27,AUDIT-FLAG-3,Servicer note line 1553
LN-08270910-11554,SERV-02,19631.85,LATE_60,89,2023-04-23,2026-08-27,,
LN-08270910-11555,SERV-02,71469.83,LATE_90,104,2024-02-27,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11556,SERV-03,41251.08,LATE_90,108,2023-08-03,2026-08-27,,Servicer note line 1556
LN-08270910-11557,SERV-03,45000.0,CLOSED,33,2023-11-04,2026-08-27,,
LN-08270910-11558,SERV-02,112111.57,CURRENT,0,2023-07-24,2026-08-27,AUDIT-FLAG-2,Servicer note line 1558
LN-08270910-11559,SERV-03,180935.46,LATE_90,97,2023-11-25,2026-08-27,,Servicer note line 1559
LN-08270910-11560,SERV-01,48528.36,DEFAULT,321,2023-06-16,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11561,SERV-01,105945.33,LATE_90,103,2023-03-15,2026-08-27,,
LN-08270910-11562,SERV-01,17148.52,DEFAULT,260,2023-03-18,2026-08-27,,
LN-08270910-11563,SERV-03,25999.13,CLOSED,0,2024-02-09,2026-08-27,,Servicer note line 1563
LN-08270910-10586,SERV-02,60856.25,CLOSED,0,2023-10-19,2026-08-27,,
LN-08270910-11565,SERV-01,43481.46,CURRENT,0,2023-11-08,2026-08-27,,
LN-08270910-11566,SERV-01,140699.32,LATE_60,64,2023-12-18,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11567,SERV-01,149710.53,LATE_90,93,2023-06-25,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11568,SERV-01,80103.47,DEFAULT,281,2023-11-19,2026-08-27,,
LN-08270910-11569,SERV-02,81717.96,LATE_90,100,2023-06-04,2026-08-27,,
LN-08270910-11570,SERV-01,51688.93,LATE_90,94,2023-12-14,2026-08-27,,
LN-08270910-11571,SERV-02,30666.86,LATE_90,111,2023-12-21,2026-08-27,,
LN-08270910-11572,SERV-01,9877.66,DEFAULT,192,2024-02-14,2026-08-27,,Servicer note line 1572
LN-08270910-11573,SERV-01,63720.43,CURRENT,0,2023-03-08,2026-08-27,,Servicer note line 1573
LN-08270910-11574,SERV-01,188642.41,LATE_60,64,2023-12-20,2026-08-27,,Servicer note line 1574
LN-08270910-11575,SERV-03,36109.21,LATE_60,89,2023-04-22,2026-08-27,,Servicer note line 1575
LN-08270910-11576,SERV-02,51419.11,CURRENT,0,2023-09-25,2026-08-27,,
LN-08270910-11577,SERV-02,157763.82,LATE_60,72,2023-07-27,2026-08-27,,
LN-08270910-11578,SERV-02,67880.69,CLOSED,0,2023-04-28,2026-08-27,,
LN-08270910-11579,SERV-02,142150.33,LATE_90,110,2023-10-13,2026-08-27,,Servicer note line 1579
LN-08270910-11580,SERV-01,157825.65,LATE_60,80,2023-11-11,2026-08-27,,Servicer note line 1580
LN-08270910-11581,SERV-03,10899.56,DEFAULT,276,2023-08-04,2026-08-27,,
LN-08270910-11582,SERV-01,100210.4,CURRENT,0,2023-04-02,2026-08-27,,
LN-08270910-11583,SERV-02,-184010.66,LATE_30,56,2024-02-14,2026-08-27,,
LN-08270910-11584,SERV-01,85288.59,LATE_30,32,2023-06-24,2026-08-27,AUDIT-FLAG-4,
